,date,close,diff,open,high,low,volume,diff+-,up/down
3721,2010-05-11,14200,100,14600,14650,13950,2262168,100.0,1
3722,2010-05-10,14100,350,13900,14300,13700,2251491,350.0,1
3723,2010-05-07,13750,550,13650,14200,13450,2209412,-550.0,0
3724,2010-05-06,14300,850,14800,14800,14250,1817537,-850.0,0
3725,2010-05-04,15150,400,15500,15550,15000,1073718,-400.0,0
3729,2010-05-03,15550,50,15450,15650,15050,1014920,-50.0,0
3730,2010-04-30,15600,350,15450,15800,15450,1115622,350.0,1
3731,2010-04-29,15250,150,15200,15300,14900,1045792,150.0,1
3732,2010-04-28,15100,700,15350,15500,15100,1465241,-700.0,0
3733,2010-04-27,15800,0,15800,15900,15500,930724,0.0,none
3736,2010-04-26,15800,650,15350,15850,15300,1726139,650.0,1
3737,2010-04-23,15150,300,15500,15600,14950,2015996,-300.0,0
3738,2010-04-22,15450,350,15700,15750,15300,1267380,-350.0,0
3739,2010-04-21,15800,50,15900,15950,15600,1331543,-50.0,0
3740,2010-04-20,15850,150,16250,16250,15700,670724,-150.0,0
3744,2010-04-19,16000,300,15800,16000,15600,1280855,-300.0,0
3745,2010-04-16,16300,0,16300,16300,15900,1767727,0.0,none
3746,2010-04-15,16300,850,15900,16300,15800,5501689,850.0,1
3747,2010-04-14,15450,900,14700,15650,14700,3818060,900.0,1
3748,2010-04-13,14550,50,14750,14900,14550,2578094,50.0,1
3751,2010-04-12,14500,100,14650,14950,14500,1509377,-100.0,0
3752,2010-04-09,14600,300,15000,15200,14600,1689907,-300.0,0
3753,2010-04-08,14900,100,15050,15350,14850,1500094,-100.0,0
3754,2010-04-07,15000,0,14950,15200,14850,923296,0.0,none
3755,2010-04-06,15000,100,15000,15200,14850,695791,-100.0,0
3759,2010-04-05,15100,150,15100,15150,14800,935258,-150.0,0
3760,2010-04-02,15250,150,15300,15500,15100,1622978,150.0,1
3761,2010-04-01,15100,300,14700,15200,14700,1543496,300.0,1
3762,2010-03-31,14800,50,14800,15100,14700,1617614,50.0,1
3763,2010-03-30,14750,600,14400,14850,14350,3414036,600.0,1
3766,2010-03-29,14150,0,14000,14400,13950,1840336,0.0,none
3767,2010-03-26,14150,50,14000,14250,13950,1338418,50.0,1
3768,2010-03-25,14100,300,14000,14150,13800,834994,300.0,1
3769,2010-03-24,13800,200,14150,14150,13700,938149,-200.0,0
3770,2010-03-23,14000,0,13950,14150,13900,443248,0.0,none
3774,2010-03-22,14000,100,13850,14000,13650,509292,100.0,1
3775,2010-03-19,13900,150,14100,14150,13700,1335206,-150.0,0
3776,2010-03-18,14050,50,13900,14200,13900,1081756,-50.0,0
3777,2010-03-17,14100,300,13900,14150,13750,2043516,300.0,1
3778,2010-03-16,13800,50,13850,13950,13700,844183,-50.0,0
3781,2010-03-15,13850,100,13750,13900,13750,1041465,100.0,1
3782,2010-03-12,13750,150,13700,13900,13650,1163500,150.0,1
3783,2010-03-11,13600,150,13500,13700,13450,1321658,150.0,1
3784,2010-03-10,13450,100,13700,13700,13300,1550522,-100.0,0
3785,2010-03-09,13550,0,13550,13600,13400,324995,0.0,none
3789,2010-03-08,13550,200,13400,13650,13400,890180,200.0,1
3790,2010-03-05,13350,100,13450,13600,13300,685379,-100.0,0
3791,2010-03-04,13450,100,13300,13450,13250,815574,100.0,1
3792,2010-03-03,13350,100,13350,13400,13200,546408,100.0,1
3793,2010-03-02,13250,50,13200,13400,13200,720450,50.0,1
3796,2010-02-26,13200,150,13200,13300,13000,596916,-150.0,0
3797,2010-02-25,13350,50,13400,13500,12950,1114499,-50.0,0
3798,2010-02-24,13400,200,13500,13600,13200,821667,-200.0,0
3799,2010-02-23,13600,50,13600,13800,13500,688419,50.0,1
3800,2010-02-22,13550,250,13400,13700,13400,943954,250.0,1
3804,2010-02-19,13300,100,13250,13700,13200,825112,-100.0,0
3805,2010-02-18,13400,100,13750,13850,13400,1370840,-100.0,0
3806,2010-02-17,13500,350,13400,13650,13300,1189324,350.0,1
3807,2010-02-16,13150,150,13000,13250,12950,847513,150.0,1
3808,2010-02-12,13000,50,13150,13200,12700,914288,-50.0,0
3811,2010-02-11,13050,500,12700,13100,12600,1051662,500.0,1
3812,2010-02-10,12550,0,12700,12750,12500,781641,0.0,none
3813,2010-02-09,12550,300,12150,12550,12150,1172828,300.0,1
3814,2010-02-08,12250,600,12750,12750,12000,1949817,-600.0,0
3815,2010-02-05,12850,450,12900,13000,12650,1215986,-450.0,0
3819,2010-02-04,13300,300,13450,13550,13150,1293698,-300.0,0
3820,2010-02-03,13600,250,13450,13700,13300,857555,250.0,1
3821,2010-02-02,13350,100,13500,13650,13200,1163856,100.0,1
3822,2010-02-01,13250,100,13050,13500,13050,802624,100.0,1
3823,2010-01-29,13150,250,13250,13300,12850,1099127,-250.0,0
3826,2010-01-28,13400,150,13300,13550,13050,949134,150.0,1
3827,2010-01-27,13250,250,13500,13600,13150,944824,-250.0,0
3828,2010-01-26,13500,50,13500,13800,13300,1392969,50.0,1
3829,2010-01-25,13450,50,13200,13500,13100,1338892,-50.0,0
3830,2010-01-22,13500,700,13950,13950,13500,2785616,-700.0,0
3834,2010-01-21,14200,150,14200,14450,14100,1208311,-150.0,0
3835,2010-01-20,14350,400,14850,14850,14200,2113118,-400.0,0
3836,2010-01-19,14750,300,14400,14900,14350,1845561,300.0,1
3837,2010-01-18,14450,100,14250,14550,14000,1084530,100.0,1
3838,2010-01-15,14350,150,14250,14500,14150,1137035,,none
